#
# This data is modified from the original version.
# source : https://raw.githubusercontent.com/jpatokal/openflights/master/data/airlines.dat
# Modif : ColName
#

"airlineID","name","alias","IATA","ICAO","Callsign","Country","Active"
5306,"Veritair Ltd",NA,NA,"BTP","NET RAIL","United Kingdom","N"
5307,"Voyageur Airways",NA,"VC","VAL","VOYAGEUR","Canada","N"
5308,"Vernicos Aviation",NA,NA,"GRV","NIGHT RIDER","Greece","N"
5309,"Vietnam Airlines",NA,"VN","HVN","VIET NAM AIRLINES","Vietnam","Y"
5310,"Vozdushnaya Academy",NA,NA,"KWA","VOZAIR","Kazakhstan","N"
5311,"VIM Airlines",NA,"NN","MOV","MOV AIR","Russia","Y"
5312,"VIM-Aviaservice",NA,NA,"MVY",NA,"Russia","N"
5313,"VIA Rail Canada",NA,"2R",NA,NA,"Canada","N"
5314,"Victoria Aviation",NA,NA,"ENV","ENDEAVOUR","United Kingdom","N"
5315,"Viscount Air Service",NA,NA,"VCT","VISCOUNT AIR","United States","N"
5317,"Vision Airlines",NA,NA,"SSI","SUPER JET","Nigeria","N"
5318,"VIP Air Charter",NA,NA,"FXF","FOX FLIGHT","United States","N"
5319,"VIP Avia",NA,NA,"PAV","NICOL","Kazakhstan","N"
5320,"VIP Avia",NA,NA,"PRX","PAREX","Latvia","N"
5321,"Visionair",NA,NA,"VAT","VISIONAIR","Ireland","N"
5322,"Viasa",NA,"VA",NA,NA,"Venezuela","N"
5323,"VICA - Viacao Charter Aereos",NA,NA,"VCA","VICA","Brazil","N"
5324,"Volare Air Charter Company",NA,NA,"VCM","CARMEN","United States","N"
5325,"Volaris",NA,"Y4","VOI","VOLARIS","Mexico","Y"
5326,"Volga-Dnepr Airlines",NA,"VI","VDA","VOLGA-DNEPR","Russia","Y"
5327,"Vega Airlines",NA,NA,"VEA","VEGA AIRLINES","Bulgaria","N"
5328,"Venescar Internacional",NA,NA,"VEC","VECAR","Venezuela","N"
5329,"Victor Echo",NA,NA,"VEE","VICTOR ECHO","Spain","N"
5330,"Virgin Express Ireland",NA,NA,"VEI","GREEN ISLE","Ireland","N"
5331,"Virgin America",NA,"VX","VRD","REDWOOD","United States","Y"
5332,"Vieques Air Link",NA,NA,"VES","VIEQUES","United States","N"
5333,"Virgin Express",NA,"TV","VEX","VIRGIN EXPRESS","Belgium","Y"
5334,"VZ Flights",NA,NA,"VFT","ZETA FLIGHTS","Mexico","N"
5335,"Virgin Nigeria Airways",NA,"VK","VGN","VIRGIN NIGERIA","Nigeria","Y"
5336,"Vologda State Air Enterprise",NA,NA,"VGV","VOLOGDA AIR","Russia","N"
5337,"VH-Air Industrie",NA,NA,"VHA","AIR V-H","Angola","N"
5338,"VHM Schul-und-Charterflug",NA,NA,"VHM","EARLY BIRD","Germany","N"
5339,"Vibroair Flugservice",NA,NA,"VIB","VITUS","Germany","N"
5340,"VIP Servicios Aereos Ejecutivos",NA,NA,"VIC","VIP-EJECUTIVO","Mexico","N"
5341,"VIP Empresarial",NA,NA,"VIE","VIP EMPRESARIAL","Mexico","N"
5342,"VIF Luftahrt",NA,NA,"VIF","VIENNA FLIGHT","Austria","N"
5343,"Vega Aviation",NA,NA,"VIG","VEGA AVIATION","Sudan","N"
5344,"Vichi",NA,NA,"VIH","VICHI","Moldova","N"
5345,"Viking Airlines",NA,NA,"VIK","SWEDJET","Sweden","N"
5346,"Vinair - Helicoptereos",NA,NA,"VIN","VINAIR","Portugal","N"
5347,"Virgin Atlantic Airways",NA,"VS","VIR","VIRGIN","United Kingdom","Y"
5348,"Viajes Ejecutivos Mexicanos",NA,NA,"VJM","VIAJES MEXICANOS","Mexico","N"
5349,"Vistajet",NA,NA,"VJT","VISTA","Canada","N"
5350,"Viva Macau",NA,"ZG","VVM","JACKPOT","Macao","Y"
5351,"Volare Airlines",NA,"VE","VLE","VOLA","Italy","Y"
5352,"Vueling Airlines",NA,"VY","VLG","VUELING","Spain","Y"
5353,"Vladivostok Air",NA,"XF","VLK","VLADAIR","Russia","Y"
5354,"Varig Log",NA,"LC","VLO","VELOG","Brazil","Y"
5355,"Vertical-T Air Company",NA,NA,"VLT","VERTICAL","Russia","N"
5356,"Vero Monmouth Airlines",NA,NA,"VMA","VERO MONMOUTH","United States","N"
5357,"Vipport Joint Stock Company",NA,NA,"VNK",NA,"Russia","N"
5358,"Viaggio Air",NA,"VM","VOA","VIAGGIO","Bulgaria","N"
5359,"Voyager Airlines",NA,NA,"VOG","VOYAGER AIR","Bangladesh","N"
5360,"Virgin Australia",NA,"VA","VOZ","VIRGIN","Australia","Y"
5361,"Virgin Blue",NA,"DJ","VBI","BLUEY","Australia","N"
5362,"VIP Air",NA,NA,"VPA","VIP TAXI","Slovakia","N"
5363,"Veteran Air",NA,NA,"VPB","VETERAN","Ukraine","N"
5364,"VIP-Avia",NA,NA,"VPV","VIP AVIA","Georgia","N"
5365,"Vertair",NA,NA,"VRA","VERITAIR","United Kingdom","N"
5366,"Volare Airlines",NA,NA,"VRE","UKRAINE VOLARE","Ukraine","N"
5367,"Voar Lda",NA,NA,"VRL","VOAR LINHAS","Angola","N"
5368,"VRG Linhas Aereas","Varig","RG","VRN","VARIG","Brazil","Y"
5369,"Vickers Limited",NA,NA,"VSB","VICKERS","United Kingdom","N"
5370,"Visig Operaciones Aereas",NA,NA,"VSG","VISIG","Spain","N"
5371,"Vision Airways Corporation",NA,NA,"VSN","VISION","Canada","N"
5372,"Voronezh Aircraft Manufacturing Society",NA,NA,"VSO","VASO","Russia","N"
5373,"VASP",NA,"VP","VSP","VASP","Brazil","Y"
5374,"Virign Islands Seaplane Shuttle",NA,NA,"VSS","WATERBIRD","United States","N"
5375,"Vuelos Especializados Tollocan",NA,NA,"VTC","VUELOS TOLLOCAN","Mexico","N"
5376,"Vuelos Corporativos de Tehuacan",NA,NA,"VTH","VUELOS TEHUACAN","Mexico","N"
5377,"Vostok Airlines",NA,NA,"VTK","VOSTOK","Russia","N"
5378,"Victor Tagle Larrain",NA,NA,"VTL","VITALA","Chile","N"
5379,"Vointeh",NA,NA,"VTV","VOINTEH","Bulgaria","N"
5380,"Vuelos Internos Privados VIP",NA,NA,"VUR","VIPEC","Ecuador","N"
5381,"Vuela Bus",NA,NA,"VUS","VUELA BUS","Mexico","N"
5382,"Vzlyet",NA,NA,"VZL","VZLYET","Russia","N"
5383,"VLM Airlines",NA,"VG","VLM","RUBENS","Belgium","Y"
5384,"Viking Express",NA,NA,"WCY","TITAN AIR","United States","N"
5385,"Victoria International Airways",NA,NA,"WEV","VICTORIA UGANDA","Uganda","N"
5386,"Volga Aviaexpress",NA,NA,"WLG","GOUMRAK","Russia","N"
5387,"WDL Aviation",NA,NA,"WDL","WDL","Germany","N"
5388,"WRA Inc",NA,NA,"WRR","WRAP AIR","United States","N"
5389,"WSI Corporation",NA,NA,"XWS",NA,"United States","N"
5390,"Walmart Aviation",NA,NA,"CGG","CHARGE","United States","N"
5391,"Walsten Air Services",NA,NA,"WAS","WALSTEN","Canada","N"
5392,"Walter I Linkoping",NA,NA,"GOT","GOTHIC","Sweden","N"
5393,"Wapiti Aviation",NA,NA,"WPT","WAPITI","Canada","N"
5394,"Warbelow's Air Ventures",NA,NA,"WAV","WARBELOW","United States","N"
5395,"Warwickshire Aerocentre Ltd.",NA,NA,"ATX","AIRTAX","United Kingdom","N"
5396,"Wasaya Airways",NA,NA,"WSG","WASAYA","Canada","N"
5397,"Wayraper",NA,"7W",NA,"WAYRAPER","Peru","Y"
5398,"Weasua Air Transport Company",NA,NA,"WTC","WATCO","Liberia","N"
5399,"WebJet Linhas A",NA,"WJ","WEB","WEB-BRASIL","Brazil","Y"
5400,"Welch Aviation",NA,NA,"TDB","THUNDER BAY","United States","N"
5401,"Welcome Air",NA,"2W","WLC","WELCOMEAIR","Austria","Y"
5402,"Wermlandsflyg AB",NA,NA,"BLW","BLUESTAR","Sweden","N"
5403,"West Africa Airlines",NA,NA,"WCB","KILO YANKEE","Ghana","N"
5404,"West African Air Transport",NA,NA,"WTF","WESTAF AIRTRANS","Senegal","N"
5405,"West African Airlines",NA,NA,"WSF",NA,"Benin","N"
5406,"West African Cargo Airlines",NA,NA,"WAC","WESTAF CARGO","Mauritania","N"
5407,"West Air Luxembourg",NA,NA,"WLX","WEST LUX","Luxembourg","N"
5408,"West Air Sweden",NA,"PT","SWN","AIR SWEDEN","Sweden","N"
5409,"West Caribbean Airways",NA,NA,"WCW",NA,"Colombia","N"
5410,"West Caribbean Costa Rica",NA,NA,"WCR","WEST CARIBBEAN","Costa Rica","N"
5411,"West Coast Air",NA,"8O",NA,NA,"Canada","Y"
5412,"West Coast Airlines",NA,NA,"WCG","WHISKY INDIA","Ghana","N"
5413,"West Coast Airways",NA,NA,"WCA","WEST-LEONE","Sierra Leone","N"
5414,"West Freugh DTEO",NA,NA,"TEE","TEEBIRD","United Kingdom","N"
5415,"West Wind Aviation",NA,NA,"WEW","WESTWIND","Canada","N"
5416,"WestJet",NA,"WS","WJA","WESTJET","Canada","Y"
5417,"Westair Aviation",NA,NA,"WAA","WESTAIR WINGS","Namibia","N"
5418,"Westair Cargo Airlines",NA,NA,"WSC","WESTCAR","Cote d'Ivoire","N"
5419,"Westair Industries",NA,NA,"PCM","PAC VALLEY","United States","N"
5420,"Westcoast Energy",NA,NA,"BLK","BLUE FLAME","Canada","N"
5421,"Western Air",NA,NA,"WST","WESTERN BAHAMAS","Bahamas","N"
5422,"Western Air Couriers",NA,NA,"NPC","NORPAC","United States","N"
5423,"Western Air Express",NA,NA,"WAE","WESTERN EXPRESS","United States","N"
5424,"Western Airlines",NA,"WA","WAL","WESTERN","United States","Y"
5425,"Western Arctic Air",NA,NA,"WAL","WESTERN ARCTIC","Canada","N"
5426,"Western Aviators",NA,NA,"WTV","WESTAVIA","United States","N"
5427,"Western Express Air Lines",NA,NA,"WES","WEST EX","Canada","N"
5428,"Western Pacific Airlines",NA,NA,"KMR","KOMSTAR","United States","N"
5429,"Western Pacific Airservice",NA,NA,"WPA","WESTPAC","Solomon Islands","N"
5430,"Westflight Aviation",NA,NA,"WSL","WEST LINE","United Kingdom","N"
5431,"Westgates Airlines",NA,NA,"WSA","WESTATES","United States","N"
5432,"Westland Helicopters",NA,NA,"WHE","WESTLAND","United Kingdom","N"
5433,"Westpoint Air",NA,NA,"WTP","WESTPOINT","Canada","N"
5434,"Westward Airways",NA,"CN","WWD","WESTWARD","United States","N"
5435,"White",NA,NA,"WHT","YOUNG SKY","Portugal","N"
5436,"White Eagle Aviation",NA,NA,"WEA","WHITE EAGLE","Poland","N"
5437,"White River Air Services",NA,NA,"WRA",NA,"Canada","N"
5438,"Whyalla Airlines",NA,NA,"WWL",NA,"Australia","N"
5439,"WiderÃ¸e",NA,"WF","WIF","WIDEROE","Norway","Y"
5440,"Wiggins Airways",NA,NA,"WIG","WIGGINS AIRWAYS","United States","N"
5441,"Wiking Helikopter Service",NA,NA,"WHS","WEEKING","Germany","N"
5442,"Wilbur's Flight Operations",NA,NA,"WFO","WILBURS","United States","N"
5443,"Williams Air",NA,NA,"WLS","WILLIAMS AIR","United States","N"
5444,"Williams Grand Prix Engineering",NA,NA,"WGP","GRAND PRIX","United Kingdom","N"
5445,"Wimbi Dira Airways",NA,NA,"WDA","WIMBI DIRA","Democratic Republic of Congo","N"
5446,"Winair",NA,NA,"WNA","WINAIR","United States","N"
5447,"Wind Jet",NA,"IV","JET","GHIBLI","Italy","Y"
5448,"Wind Spirit Air",NA,NA,"WSI","WIND SPIRIT","United States","N"
5449,"Windrose Air",NA,NA,"QGA","QUADRIGA","Germany","N"
5450,"Windward Islands Airways International",NA,NA,"WIA","WINDWARD","Netherland","N"
5451,"Wings Air",NA,"IW","WON","WINGS ABADI","Indonesia","Y"
5452,"Wings Air Transport",NA,NA,"WAT",NA,"Sudan","N"
5453,"Wings Airways",NA,NA,"WAW","WING SHUTTLE","United States","N"
5454,"Wings Aviation",NA,NA,"WOL","WINGJET","Guyana","N"
5455,"Wings Express",NA,NA,"WEX","WINGS EXPRESS","United States","N"
5456,"Wings of Alaska",NA,"K5","WAK","WINGS ALASKA","United States","N"
5457,"Wings of Lebanon Aviation",NA,NA,"WLB","WING LEBANON","Lebanon","N"
5458,"Winlink",NA,NA,"WIN","WINLINK","Saint Lucia","N"
5459,"Wisconsin Air National Guard",NA,NA,"WAG",NA,"United States","N"
5460,"Wisman Aviation",NA,NA,"WSM","WISMAN","United States","N"
5461,"Wizz Air",NA,"W6","WZZ","WIZZ AIR","Hungary","Y"
5462,"Wizz Air Hungary",NA,"8Z","WVL","WIZZBUL","Bulgaria","Y"
5463,"Wondair on Demand Aviation",NA,NA,"WNR","WONDAIR","Spain","N"
5464,"Woodgate Executive Air Charter",NA,NA,"CWY","CAUSEWAY","United Kingdom","N"
5465,"World Airways",NA,"WO","WOA","WORLD","United States","Y"
5466,"World Weatherwatch",NA,NA,"XWW",NA,"Canada","N"
5467,"World Wing Aviation",NA,NA,"WWM","MANAS WING","Kyrgyzstan","N"
5468,"Worldspan",NA,"1P",NA,NA,"United States","N"
5469,"Worldwide Air Charter Systems",NA,NA,"CSW","CHARTER SYSTEMS","Canada","N"
5470,"Worldwide Aviation Services",NA,NA,"WWS",NA,"Pakistan","N"
5471,"Worldwide Jet Charter",NA,NA,"WWI","WORLDWIDE","United States","N"
5472,"Wright Air Lines",NA,NA,"WRT","WRIGHT-AIR","United States","N"
5473,"Wright Air Service",NA,"8V","WRF","WRIGHT FLYER","United States","N"
5474,"Wuhan Airlines",NA,NA,"CWU","WUHAN AIR","China","N"
5475,"Wycombe Air Centre",NA,NA,"WYC","WYCOMBE","United Kingdom","N"
5476,"Wyoming Airlines",NA,NA,"WYG","WYOMING","United States","N"
5479,"XL Airways France",NA,"SE","SEU","STARWAY","France","Y"
5480,"XP Internation",NA,NA,"XPS","XP PARCEL","Netherlands","N"
5481,"Xabre Aerolineas",NA,NA,"XAB","AERO XABRE","Mexico","N"
5482,"Xclusive Jet Charter Limited",NA,NA,"XJC","EXCLUSIVE JET","United Kingdom","N"
5483,"Xerox Corporation",NA,NA,"XER","XEROX","United States","N"
5484,"Xiamen Airlines",NA,"MF","CXA","XIAMEN AIR","China","Y"
5485,"Xinjiang Airlines",NA,NA,"CXJ","XINJIANG","China","N"
5486,"Xjet Limited",NA,NA,"XJT","XRAY","United Kingdom","N"
5487,"Xtra Airways",NA,"XP","CXP","RUBY MOUNTAIN","United States","N"
5490,"Yak-Service",NA,NA,"AKY","YAK-SERVICE","Russia","N"
5491,"Yakolev",NA,NA,"YAK","YAK AVIA","Russia","N"
5492,"Yamal Airlines",NA,"YL","LLM","YAMAL","Russia","Y"
5493,"Yana Airlines",NA,NA,"CYG","VICAIR","Cambodia","N"
5494,"Yangtze River Express",NA,"Y8","YZR","YANGTZE RIVER","China","N"
5495,"Yellow Wings Air Services",NA,NA,"ELW","YELLOW WINGS","Kenya","N"
5496,"Yemenia",NA,"IY","IYE","YEMENI","Yemen","Y"
5497,"Yerevan-Avia",NA,NA,"ERV","YEREVAN-AVIA","Armenia","N"
5498,"Young Flying Service",NA,NA,"YFS","YOUNG AIR","United States","N"
5499,"Yuhi Air Lines",NA,NA,"AYU",NA,"Japan","N"
5500,"Yuzhnaya Aircompany",NA,NA,"UGN","PLUTON","Kazakhstan","N"
5501,"Yuzhmashavia",NA,NA,"UMK","YUZMASH","Ukraine","Y"
5504,"Z-Avia",NA,NA,"RZV","ZEDAVIA","Armenia","N"
5505,"Zagros Airlines",NA,NA,"IZG","ZAGROS","Iran","N"
5506,"Zaire Aero Service",NA,NA,"ZAI","ZASAIR","Democratic Republic of Congo","N"
5507,"Zairean Airlines",NA,NA,"ZAR","ZAIREAN","Democratic Republic of Congo","N"
5508,"Zambian Airways",NA,"Q3","MBN","ZAMBIANA","Zambia","N"
5509,"Zambezi Airlines",NA,NA,"ZMA","ZAMBEZI WINGS","Zambia","N"
5510,"Zanair",NA,NA,"TAN","ZANAIR","Tanzania","Y"
5511,"Zantop International Airlines",NA,NA,"ZAN","ZANTOP","United States","N"
5512,"ZAS Airlines of Egypt",NA,NA,"ZAS","ZAS AIRLINES","Egypt","N"
5513,"Zenith Air",NA,NA,"AZR","ZENAIR","South Africa","N"
5514,"Zenmour Airlines",NA,NA,"EMR","ZENMOUR","Mauritania","N"
5515,"Zephyr Express",NA,NA,"RZR","RECOVERY","United States","N"
5516,"Zhejiang Airlines",NA,NA,"CJG","ZHEJIANG","China","N"
5517,"Zhetysu",NA,NA,"JTU","ZHETYSU","Kazakhstan","N"
5518,"Zhez Air",NA,NA,"KZH",NA,"Kazakhstan","N"
5519,"Zhongfei General Aviation",NA,NA,"CFZ","ZHONGFEI","China","N"
5520,"Zhongyuan Aviation",NA,NA,"CYN","ZHONGYUAN","China","N"
5521,"Zip",NA,"3J","WZP","ZIPPER","Canada","N"
5522,"Zimex Aviation",NA,"C4","IMX","ZIMEX","Switzerland","N"
5523,"Zoom Airlines",NA,"Z4","OOM","ZOOM","Canada","Y"
5524,"Zoom Airways",NA,NA,"ZAW","ZED AIR","Bangladesh","N"
5525,"Zorex",NA,NA,"ORZ","ZOREX","Spain","N"
5526,"Zracno Pristaniste Mali Losinj",NA,NA,"MLU","MALI LOSINJ","Croatia","N"
5533,"Tyrolean Airways",NA,NA,"TYR","TYROLEAN",NA,"Y"
5556,"buzz",NA,"UK","BUZ",NA,NA,"N"
5559,"Maldivian Air Taxi",NA,"8Q",NA,NA,"Maldives","Y"
5584,"Sky Express","SkyExpress","XW","SXR","SKYSTORM","Russia","Y"
5640,"Yellow Air Taxi",NA,"Y0",NA,NA,"United States","N"
5651,"Royal Air Cambodge",NA,"VJ","RAC",NA,"Cambodia","Y"
5813,"Air Mandalay",NA,"6T",NA,"Six Tango","Burma","Y"
5833,"TEA Switzerland",NA,NA,"4SW",NA,"Switzerland","N"
5905,"TAN-SAHSA",NA,"SH",NA,"Sierra Hotel","Honduras","N"
5982,"Air Busan",NA,"BX","ABL","Air Busan","Republic of Korea","Y"
6002,"TUI Airlines Belgium","now Jetairlfy","TB","TUB","BEAUTY","Belgium","N"
6182,"Arctic Air",NA,NA,"AKR","Arctic Norway","Norway","N"
6183,"Braathens","Braathens SAFE","BU","BRA","Braathens","Norway","N"
6196,"Globus",NA,"GH","GLP",NA,"Russia","Y"
6222,"Air Kazakhstan",NA,"9Y","KZK","Kazakh","Kazakhstan","Y"
6557,"Japan Air System",NA,"JD","JAS","Air System","Japan","Y"
6578,"Annsett New Zealand (NZA)",NA,"ZQ",NA,NA,"New Zealand","N"
6855,"EasyJet (DS)",NA,"DS",NA,NA,"Switzerland","Y"
6856,"Rheintalflug",NA,NA,"RTL","Rheintal","Austria","N"
6860,"Dan-Air London",NA,NA,"DAN",NA,"United Kingdom","N"
6862,"Fred. Olsen",NA,NA,"FOF",NA,"Norway","N"
8359,"Star Peru (2I)",NA,"2I",NA,NA,"Peru","Y"
8434,"Robin Hood Aviation",NA,NA,"RHA","Sherwood","Austria","N"
8461,"Carnival Air Lines",NA,"KW",NA,"Carnival Air","United States","Y"
8463,"United Airways",NA,"4H","UBD","UNITED BANGLADESH","Bangladesh","Y"
8523,"Inter European Airways",NA,NA,"IEA",NA,"United Kingdom","N"
8568,"Trans Maldivian Airways",NA,"M8","TMW",NA,"Maldives","N"
8576,"Fly540",NA,"5H","FFV","SWIFT TANGO","Kenya","Y"
8745,"Transavia France",NA,"TO","TVF","FRENCH SUN","France","Y"
8809,"Island Air (WP)",NA,"WP","MKU",NA,"United States","Y"
9018,"1-2-go","fly 1-2-go","OG",NA,NA,"Thailand","N"
9082,"Uni Air",NA,"B7","UIA","Glory","Taiwan","Y"
9135,"Gomelavia",NA,"YD",NA,NA,"Belarus","Y"
9225,"NordWind Airlines","NordWind Airlines",NA,"NWS","NORDLAND","Russia","N"
9239,"Red Wings","Avialinii 400","WZ","RWZ","AIR RED","Russia","Y"
9286,"Hellenic Star Airways",NA,NA,"HST","Hellenic Star","Greece","N"
9287,"BAE Systems Flight Training",NA,NA,"BAZ",NA,"Australia","N"
9335,"TUIfly (X3)",NA,"11",NA,NA,"Germany","Y"
9343,"Felix Airways",NA,"FU","FXX",NA,"Yemen","Y"
9344,"Kostromskie avialinii",NA,"K1","KOQ",NA,"Russia","Y"
9373,"Greenfly",NA,"XX","GFY",NA,"Spain","Y"
9531,"Tajik Air",NA,"7J",NA,NA,"Tajikistan","Y"
9541,"Air Mozambique",NA,"TM",NA,NA,"Mozambique","Y"
9577,"ELK Airways",NA,"--","ELK",NA,"Estonia","Y"
9620,"Gabon Airlines",NA,"GY","GBK","GABON AIRLINES","Gabon","Y"
9626,"MCA Airlines",NA,NA,"MCA","CALSON","Sweden","Y"
9656,"Maldivo Airlines",NA,"ML","MAV","Maldivo","Maldives","Y"
9666,"Virgin Pacific",NA,"VH","VNP",NA,"Fiji","Y"
9764,"Zest Air",NA,"Z2",NA,NA,"Philippines","Y"
9784,"Yangon Airways",NA,"HK",NA,"Hotel Kilo","Burma","Y"
9793,"Transport AÃ©rien TransrÃ©gional","TAT","IJ",NA,NA,"France","N"
9798,"LÃO Flugmennt",NA,NA,"LIO",NA,"Iceland","N"
9808,"Minerva Airlines",NA,"N4",NA,NA,"Italy","N"
9809,"Eastar Jet",NA,"ZE","ESR","Eastar","South Korea","Y"
9810,"Jin Air",NA,"LJ","JNA","Jin Air","South Korea","Y"
9811,"Wataniya Airways",NA,NA,"KW1",NA,"Kuwait","Y"
9814,"AÃ©ris (Priv)",NA,"SH",NA,NA,"France","N"
9818,"Air Arabia Maroc",NA,"3O",NA,"Air Arabia","Morocco","Y"
9825,"Baltic Air lines",NA,"B1","BA1","Baltic","Latvia","Y"
9828,"Ciel Canadien",NA,"YC","YCC","Ciel","Canada","Y"
9829,"Canadian National Airways",NA,"CN","YCP","CaNational","Canada","Y"
9833,"Epic Holiday","Epic Holidays","FA","4AA","Epic","United States","Y"
9838,"Indochina Airlines",NA,NA,"AXC","Airspup","Vietnam","Y"
9840,"JetWind",NA,NA,"JWW","Jetwind","United States","N"
9851,"Air Comet Chile",NA,"3I",NA,NA,"Chile","Y"
9853,"Nazca",NA,"-.",NA,NA,"Peru","N"
9859,"German Air Force - FLB",NA,NA,"FLB","FLB","Germany","Y"
10069,"City-Air Germany",NA,NA,"CIP",NA,"Germany","N"
10094,"Voronezhskie Airlanes",NA,"DN",NA,NA,"Russia","N"
10114,"Line Blue",NA,"L8","LBL","Bluebird","Germany","Y"
10117,"FlyLAL Charters",NA,NA,"LLC",NA,"Lithuania","Y"
10118,"Blue Sky America",NA,"BU","BKY",NA,"United States","N"
10119,"Texas Spirit",NA,"XS","TXP",NA,"United States","N"
10121,"Illinois Airways",NA,"IL","ILW",NA,"United States","N"
10122,"Salzburg arrows","SZA","SZ",NA,"SZA","Austria","Y"
10123,"Texas Wings",NA,"TQ","TXW","TXW","United States","Y"
10124,"California Western",NA,"KT","CWS",NA,"United States","N"
10128,"Dennis Sky","Dennis Sky Holding","DH","DSY","DSY","Israel","Y"
10224,"Zz",NA,"ZZ",NA,NA,"Belgium","Y"
10226,"Atifly",NA,"A1","A1F","atifly","United States","Y"
10318,"Air UK",NA,"UK",NA,NA,"United Kingdom","N"
10334,"Suckling Airways",NA,"CB",NA,NA,"United Kingdom","N"
10367,"Reno Sky",NA,"RY",NA,NA,"United States","N"
10371,"Aerolineas heredas santa maria",NA,NA,"SZB",NA,"Dominican Republic","Y"
10372,"Ciao Air",NA,"99",NA,NA,"Italy","Y"
10642,"Jc royal.britannica",NA,NA,"JRB",NA,"United Kingdom","Y"
10646,"Birmingham European",NA,"VB",NA,NA,"United Kingdom","N"
10650,"Pal airlines",NA,"5P",NA,NA,"Chile","Y"
10673,"CanXpress",NA,"C1","CA1","CAX","Canada","Y"
10674,"Danube Wings (V5)",NA,"V5",NA,NA,"Slovakia","Y"
10675,"Sharp Airlines",NA,"SH","SHA","SHARP","Australia","Y"
10683,"CanXplorer",NA,"C2","CAP",NA,"Canada","Y"
10715,"Click (Mexicana)",NA,"QA",NA,NA,"Mexico","Y"
10735,"World Experience Airline","WEA","W1","WE1","WEA","Canada","Y"
10737,"ALAK",NA,"J4",NA,NA,"Russia","Y"
10738,"AJT Air International",NA,"E9",NA,NA,"Russia","N"
10739,"Air Choice One",NA,"3E",NA,NA,"United States","Y"
10740,"Tianjin Airlines",NA,NA,"GCR",NA,"China","Y"
10741,"China United",NA,"KN",NA,NA,"China","Y"
10748,"Locair",NA,"ZQ","LOC","LOCAIR","United States","Y"
10758,"Safi Airlines",NA,"4Q",NA,NA,"Afghanistan","Y"
10765,"SeaPort Airlines",NA,"K5","SQH","SASQUATCH","United States","Y"
10776,"Salmon Air",NA,"S6",NA,NA,"United States","Y"
10796,"Fly Illi",NA,"IL","ILY",NA,"United States","N"
10798,"Bobb Air Freight",NA,"01",NA,NA,"Germany","Y"
10800,"Star1 Airlines",NA,"V9","HCW",NA,"Lithuania","Y"
10845,"Pelita",NA,"6D",NA,NA,"Indonesia","Y"
10902,"Alpi Eagles (E8)",NA,"E8",NA,NA,"Italy","N"
10912,"Alaska Seaplane Service",NA,"J5",NA,NA,"United States","Y"
10929,"TAN",NA,"T8",NA,NA,"Argentina","N"
10945,"Enerjet",NA,NA,"ENJ","ENERJET AIR","Canada","Y"
10955,"MexicanaLink",NA,"I6","MXI","LINK","Mexico","Y"
10960,"Island Spirit",NA,"IP","ISX",NA,"Iceland","Y"
10969,"TACA Peru",NA,"T0",NA,"TACA PERU","Peru","Y"
11700,"Orbest",NA,NA,"OBS","ORBEST","Portugal","Y"
11719,"Southern Air Charter",NA,NA,"SOA",NA,"Bahamas","Y"
11724,"SVG Air",NA,NA,"SVG","Grenadines","Saint Vincent and the Grenadines","Y"
11726,"Air Century",NA,NA,"CEY",NA,"Dominican Republic","Y"
11731,"Pan Am World Airways Dominicana","PAWA Dominicana","7Q",NA,"PAWA","Dominican Republic","Y"
11732,"Primera Air",NA,"PF",NA,"PRIMERA","Iceland","Y"
11741,"Air Antilles Express",NA,"3S",NA,"GREEN BIRD","Guadeloupe","Y"
11751,"Sol Lineas Aereas",NA,NA,"OLS","FLIGHT SOL","Argentina","Y"
11755,"Regional Paraguaya",NA,"P7","REP","REGIOPAR","Paraguay","Y"
11761,"VIP Ecuador",NA,"V6",NA,NA,"Ecuador","Y"
11762,"Transportes Aereos Cielos Andinos",NA,NA,"NDN","ANDINOS","Peru","Y"
11763,"Peruvian Airlines",NA,"P9",NA,NA,"Peru","Y"
11765,"EasyFly",NA,NA,"EFY","EASYFLY","Colombia","Y"
11767,"Polar Airlines",NA,"Ð¯ÐŸ",NA,NA,"Russia","Y"
11794,"Catovair",NA,"OC",NA,"CATOVAIR","Mauritius","Y"
11795,"Andalus Lineas Aereas",NA,NA,"ANU","Andalus","Spain","Y"
11798,"Air 26",NA,NA,"DCD","DUCARD","Angola","Y"
11800,"Mauritania Airways",NA,NA,"MTW","MAURITANIA AIRWAYS","Mauritania","Y"
11802,"CEIBA Intercontinental",NA,NA,"CEL","CEIBA LINE","Equatorial Guinea","Y"
11804,"Halcyonair",NA,"7Z",NA,"CREOLE","Cape Verde","Y"
11805,"Business Aviation",NA,"4P",NA,"AFRICAN BUSINESS","Congo (Kinshasa)","Y"
11806,"Compagnie Africaine d\\'Aviation",NA,"E9",NA,"AFRICOMPANY","Congo (Kinshasa)","Y"
11808,"Zambia Skyways",NA,"K8",NA,"ZAMBIA SKIES","Zambia","Y"
11811,"AlMasria Universal Airlines",NA,"UJ","LMU","ALMASRIA","Egypt","Y"
11813,"EgyptAir Express",NA,NA,"MSE","EGYPTAIR EXPRESS","Egypt","Y"
11814,"SmartLynx Airlines",NA,"6Y",NA,NA,"Latvia","Y"
